SP_ID,terrai_nom,terrai_pro,status_ter,fase_descr,tipo_terra,terrai_fai,terrai_are,situa_desc,tipo_area_,terrai_per,terrai_pop,id,at41_198201e,at41_198202e,at41_198203e,at41_198204e,at41_198205e,at41_198206e,at41_198207e,at41_198208e,at41_198209e,at41_198210e,at41_198211e,at41_198212e,at41_198301e,at41_198302e,at41_198303e,at41_198304e,at41_198305e,at41_198306e,at41_198307e,at41_198308e,at41_198309e,at41_198310e,at41_198311e,at41_198312e,at41_198401e,at41_198402e,at41_198403e,at41_198404e,at41_198405e,at41_198406e,at41_198407e,at41_198408e,at41_198409e,at41_198410e,at41_198411e,at41_198412e,at41_198501e,at41_198502e,at41_198503e,at41_198504e,at41_198505e,at41_198506e,at41_198507e,at41_198508e,at41_198509e,at41_198510e,at41_198511e,at41_198512e,at41_198601e,at41_198602e,at41_198603e,at41_198604e,at41_198605e,at41_198606e,at41_198607e,at41_198608e,at41_198609e,at41_198610e,at41_198611e,at41_198612e,at41_198701e,at41_198702e,at41_198703e,at41_198704e,at41_198705e,at41_198706e,at41_198707e,at41_198708e,at41_198709e,at41_198710e,at41_198711e,at41_198712e,at41_198801e,at41_198802e,at41_198803e,at41_198804e,at41_198805e,at41_198806e,at41_198807e,at41_198808e,at41_198809e,at41_198810e,at41_198811e,at41_198812e,at41_198901e,at41_198902e,at41_198903e,at41_198904e,at41_198905e,at41_198906e,at41_198907e,at41_198908e,at41_198909e,at41_198910e,at41_198911e,at41_198912e,at41_199001e,at41_199002e,at41_199003e,at41_199004e,at41_199005e,at41_199006e,at41_199007e,at41_199008e,at41_199009e,at41_199010e,at41_199011e,at41_199012e,at41_199101e,at41_199102e,at41_199103e,at41_199104e,at41_199105e,at41_199106e,at41_199107e,at41_199108e,at41_199109e,at41_199110e,at41_199111e,at41_199112e,at41_199201e,at41_199202e,at41_199203e,at41_199204e,at41_199205e,at41_199206e,at41_199207e,at41_199208e,at41_199209e,at41_199210e,at41_199211e,at41_199212e,at41_199301e,at41_199302e,at41_199303e,at41_199304e,at41_199305e,at41_199306e,at41_199307e,at41_199308e,at41_199309e,at41_199310e,at41_199311e,at41_199312e,at41_199401e,at41_199402e,at41_199403e,at41_199404e,at41_199405e,at41_199406e,at41_199407e,at41_199408e,at41_199409e,at41_199410e,at41_199411e,at41_199412e,at41_199501e,at41_199502e,at41_199503e,at41_199504e,at41_199505e,at41_199506e,at41_199507e,at41_199508e,at41_199509e,at41_199510e,at41_199511e,at41_199512e,at41_199601e,at41_199602e,at41_199603e,at41_199604e,at41_199605e,at41_199606e,at41_199607e,at41_199608e,at41_199609e,at41_199610e,at41_199611e,at41_199612e,at41_199701e,at41_199702e,at41_199703e,at41_199704e,at41_199705e,at41_199706e,at41_199707e,at41_199708e,at41_199709e,at41_199710e,at41_199711e,at41_199712e,at41_199801e,at41_199802e,at41_199803e,at41_199804e,at41_199805e,at41_199806e,at41_199807e,at41_199808e,at41_199809e,at41_199810e,at41_199811e,at41_199812e,at41_199901e,at41_199902e,at41_199903e,at41_199904e,at41_199905e,at41_199906e,at41_199907e,at41_199908e,at41_199909e,at41_199910e,at41_199911e,at41_199912e,at41_200001e,at41_200002e,at41_200003e,at41_200004e,at41_200005e,at41_200006e,at41_200007e,at41_200008e,at41_200009e,at41_200010e,at41_200011e,at41_200012e,at41_200101e,at41_200102e,at41_200103e,at41_200104e,at41_200105e,at41_200106e,at41_200107e,at41_200108e,at41_200109e,at41_200110e,at41_200111e,at41_200112e,at41_200201e,at41_200202e,at41_200203e,at41_200204e,at41_200205e,at41_200206e,at41_200207e,at41_200208e,at41_200209e,at41_200210e,at41_200211e,at41_200212e,at41_200301e,at41_200302e,at41_200303e,at41_200304e,at41_200305e,at41_200306e,at41_200307e,at41_200308e,at41_200309e,at41_200310e,at41_200311e,at41_200312e,at41_200401e,at41_200402e,at41_200403e,at41_200404e,at41_200405e,at41_200406e,at41_200407e,at41_200408e,at41_200409e,at41_200410e,at41_200411e,at41_200412e,at41_200501e,at41_200502e,at41_200503e,at41_200504e,at41_200505e,at41_200506e,at41_200507e,at41_200508e,at41_200509e,at41_200510e,at41_200511e,at41_200512e,at41_200601e,at41_200602e,at41_200603e,at41_200604e,at41_200605e,at41_200606e,at41_200607e,at41_200608e,at41_200609e,at41_200610e,at41_200611e,at41_200612e,at41_200701e,at41_200702e,at41_200703e,at41_200704e,at41_200705e,at41_200706e,at41_200707e,at41_200708e,at41_200709e,at41_200710e,at41_200711e,at41_200712e,at41_200801e,at41_200802e,at41_200803e,at41_200804e,at41_200805e,at41_200806e,at41_200807e,at41_200808e,at41_200809e,at41_200810e,at41_200811e,at41_200812e,at41_200901e,at41_200902e,at41_200903e,at41_200904e,at41_200905e,at41_200906e,at41_200907e,at41_200908e,at41_200909e,at41_200910e,at41_200911e,at41_200912e,at41_201001e,at41_201002e,at41_201003e,at41_201004e,at41_201005e,at41_201006e,at41_201007e,at41_201008e,at41_201009e,at41_201010e,at41_201011e,at41_201012e,at41_201101e,at41_201102e,at41_201103e,at41_201104e,at41_201105e,at41_201106e,at41_201107e,at41_201108e,at41_201109e,at41_201110e,at41_201111e,at41_201112e,at41_201201e,at41_201202e,at41_201203e,at41_201204e,at41_201205e,at41_201206e,at41_201207e,at41_201208e,at41_201209e,at41_201210e,at41_201211e,at41_201212e,at41_201301e,at41_201302e,at41_201303e,at41_201304e,at41_201305e,at41_201306e,at41_201307e,at41_201308e,at41_201309e,at41_201310e,at41_201311e,at41_201312e,at41_201401e,at41_201402e,at41_201403e,at41_201404e,at41_201405e,at41_201406e,at41_201407e,at41_201408e,at41_201409e,at41_201410e,at41_201411e,at41_201412e
0,Takuari,NA,Estudos Complementares,Em Estudo,Reserva Indígena,N,0.0000 Ha,Ativo,Principal,0.00000 Ha,NA,1,19.91086388,20.85422325,19.61523438,17.76849175,16.2085247,16.26351547,15.59877205,16.36707878,17.32540131,18.48250389,20.38743973,20.1378479,21.27616119,21.08217621,19.65533829,18.93518066,17.81482697,15.13322353,15.59922886,15.65518665,15.584198,18.09556007,19.99584579,20.67351341,22.3044014,22.35473442,20.41535759,18.06922722,18.19654655,15.76201248,15.83593559,14.61778545,16.35690117,19.51793289,19.86935616,19.94496155,20.32095528,21.01094818,20.66170692,20.05730438,16.5882206,14.27340317,14.25885296,16.5517807,17.19132042,19.24871635,20.32914734,21.0256691,21.85967255,21.09633827,20.29937553,19.80318642,17.83861732,15.4077425,14.77651119,16.34397697,16.83268547,18.39761734,20.62981415,20.76995087,21.97203827,20.72063065,20.08059502,19.61700439,15.97200871,14.40492439,16.81732178,15.28643227,16.40818787,18.64662361,20.34435844,21.06871414,22.39086914,20.10036659,20.87670708,18.93051529,16.43361664,14.15241909,13.08689976,16.12989998,18.117939,18.07662964,19.31760597,20.8195858,20.77946472,20.51406097,20.11740112,19.33682823,16.01895142,14.94734097,13.76917076,15.39351845,16.33697128,17.32221031,19.38851547,20.32121086,21.70266342,21.09176254,21.11049652,20.28767204,15.98919773,14.88834476,13.60638618,14.9140892,15.86474514,19.56564903,21.36211205,20.91325188,20.67153931,20.39733887,19.61981392,18.79207993,17.15906143,15.86810875,14.7088232,16.21879578,17.43048096,19.09223366,20.61368179,21.4895668,21.76308823,21.21520996,20.27009583,18.74632645,17.68256378,17.00637436,14.58630848,14.90118504,16.2977047,18.67115021,19.36408997,20.42796135,21.80687523,19.93039322,20.60517883,19.52674866,16.80518341,15.01997089,15.31106949,15.19859314,16.68950653,19.51056862,21.02585983,21.09689522,20.77235603,21.84080124,19.89017868,18.97984886,18.1379776,15.07914925,15.52885818,15.77521038,18.45688629,20.07829094,20.79308701,22.2670536,22.04055786,20.76625824,20.43486404,18.56459427,16.51215553,15.80200291,16.79753876,17.68774223,17.22582817,17.71269226,19.57680893,20.80173874,21.33954811,20.68187523,19.80545998,18.91373062,16.32028008,14.48096943,13.99195194,16.28424072,16.81969261,18.95589447,19.80322456,21.50390816,21.19526672,21.00164604,19.89286613,18.66892624,16.76401329,15.18050289,16.07449722,16.56100464,18.66392517,19.31515312,21.10159874,22.43215942,22.81800842,21.77637863,21.11361694,19.59753799,16.90084839,14.93688583,15.88403988,17.02950859,17.42785072,18.41368675,19.73063278,21.37878799,21.35733604,21.15363503,20.73875046,18.30485916,15.90592861,14.78368664,15.53600502,15.94227982,17.79908562,17.99365807,18.72369385,20.89327049,21.27259827,20.63544273,19.55220222,19.07981491,16.83535576,16.72154808,13.71946907,15.78367424,17.06162453,20.43729401,20.10711861,21.12722206,22.03278732,21.83518982,21.43242455,20.3957386,16.52392387,15.59468842,15.68904114,17.1560955,17.70912552,19.13938904,20.70355034,20.84559059,21.39003563,20.48620415,22.06282043,20.80764198,18.00478745,16.76677704,15.48782921,17.75108147,16.94958115,21.24889374,20.7217598,21.72211456,21.7152729,22.44358444,20.73064613,19.46995544,16.84521103,17.15063477,15.82403469,14.9289484,17.2500515,18.99095726,20.16078758,21.22921371,20.7840786,20.30686569,19.94629478,19.79993439,15.74070549,15.26675892,14.70960426,16.04726791,19.41571236,18.23542976,19.97215462,20.54083061,21.27113724,20.89066315,20.51765823,20.17249107,18.10336113,17.04550362,15.34409714,17.42519188,16.95381355,19.61751366,19.95875549,20.37349129,22.1114521,21.3550911,20.98981285,18.85045815,15.82472515,16.0192852,16.60136604,17.18475533,17.18745804,19.19108963,20.06112289,21.41016197,21.27921104,21.1985836,21.6450882,20.04918289,16.31710434,16.55391312,14.9295702,16.20140266,19.39014244,20.20533752,19.9056778,21.37218857,20.43146896,20.62573814,20.36637878,19.15289688,16.54659462,15.46287632,16.38074303,17.05817413,17.05830193,19.54862595,19.94177818,20.56593323,20.81282997,21.2994175,21.22232437,19.2854023,17.71092796,14.30619812,15.079422,16.44293022,18.04391861,18.80077553,22.30947876,21.22067642,21.65600967,22.36062813,21.04058838,18.9346199,16.75914001,15.54836369,16.22269821,15.94574642,18.35068893,18.16823196,20.13640785,21.23413849,21.929039,21.7313385,19.81207275,19.58982277,16.70356369,14.88894367,16.11531639,16.74742126,17.76567078,19.05617332,19.56514168,21.02823448,20.52407074,22.05183029,20.79281425,19.53627396,17.03557396,16.02695847,15.44248676,17.28089333,18.8700695,20.67917252,20.54022789,22.51073837,20.66136169,21.30179977,20.29334641,18.76457977,17.46920395,16.46764565,14.97468662,15.97796249,18.06400871,19.00346184,20.52429008,22.07060242,23.03780556,22.55549431,20.75152397,19.52958488,17.58433723,16.85037041,15.605896,17.20670891,19.21497345,20.83065605,20.80221558,21.80516815
1,Acapuri de Cima,.,Processo de Homologação,Declarada,Terra Indígena,N,19885.0378 Ha,Ativo,Principal,57.64093 Ha,NA,2,25.09867477,25.18923759,25.36768532,24.83929253,24.6816082,25.17018318,25.84417343,25.48906136,25.39971924,25.02686691,25.46376419,25.49853134,25.91823578,25.90883446,25.71757317,25.45333862,26.0234642,24.77572823,24.07753563,24.92584801,25.95301819,25.45083046,25.16657639,25.43704605,24.61929512,24.29674339,25.48267937,25.41093445,25.78767395,24.48067856,24.24684334,24.5346756,24.81201553,25.91609955,26.21688843,26.48101616,26.37965775,25.06344986,25.84762383,25.60603523,25.22512627,24.025177,24.94120979,24.24848938,25.71849823,26.17616081,26.20223236,25.71308517,24.72422218,25.99186897,24.99113655,25.79291344,24.79108238,25.30162239,23.93413353,25.31230164,24.99161911,25.69732666,25.40442276,25.38114929,25.01369858,24.94672394,26.04489326,25.61859894,24.77974701,24.80610657,26.25932503,25.02833748,26.254282,26.54409027,26.02397156,26.91219521,25.66814995,25.40433121,26.17687225,25.33957481,24.87810707,24.02558327,24.02454758,25.49789619,25.95404053,26.21320915,25.61343575,25.37901878,24.52152252,24.95300865,24.88137436,25.29897881,24.44055176,24.74651527,24.27807426,25.5646019,26.11151505,25.16748238,25.80235291,26.3093586,24.74791718,25.0598259,25.30576515,25.50329208,25.04066277,24.77387619,24.30247116,25.11521149,25.56847572,26.33992195,25.74035454,25.3111248,25.47676849,26.05033112,25.84768486,25.42277718,25.45236778,24.99544334,24.32854271,24.61207199,25.225811,25.3724575,25.54065132,26.05213928,25.7816925,25.94184494,25.67490387,25.89580345,25.64284897,25.4663868,23.38373566,24.9581356,25.71919823,25.91528893,25.75455475,25.11187935,25.17894936,25.52758408,24.81991768,24.94932938,25.49742317,24.70701027,24.88656235,25.1620388,24.9385128,25.57453156,25.84649849,24.49450684,24.90873718,24.88554573,25.64118004,25.23021317,25.78174591,24.60429192,24.15359879,24.66710854,25.51068115,25.41831589,24.82320213,24.95731926,26.04904747,25.32564926,26.1550045,24.98511314,25.06392288,24.56523895,25.87086678,25.25097656,26.25622368,26.32857513,26.33791733,25.05473709,25.18711472,26.47326469,25.57254601,25.42629433,25.42595673,24.47385597,24.38259506,24.34600067,24.50741005,25.13014412,25.19223404,25.26376724,24.86861992,24.72003937,24.75821877,24.6188755,24.70408249,25.31745148,25.15631294,24.87315369,25.13167763,26.12917709,25.79582024,25.84433937,25.76451302,25.86973381,25.83534813,25.76902008,25.19298172,24.92906761,24.79576111,25.65703392,26.25703621,25.61951065,26.18575859,25.63251495,25.12382126,24.49255753,25.12151718,24.12582397,24.14372063,24.43864822,23.80910873,24.28826904,26.07522392,25.21624756,25.56462288,25.41776657,24.48851776,24.65683174,24.65478325,24.77313042,25.06744194,24.71421242,24.49465179,24.96654701,25.30665779,25.31145287,25.46915054,25.30737495,24.45578766,24.28874969,25.12523842,25.1794548,24.89455795,23.56147766,24.28305054,25.52878952,25.51297188,26.25609779,26.43204117,25.72810555,25.53434372,25.25131607,25.15586281,25.25628662,25.2846241,24.6019001,24.57907104,25.17357826,25.82919312,25.62605858,25.29701042,25.54099464,26.21726227,25.70640373,25.60866737,25.53440475,25.54253387,25.10149002,24.91541481,25.13518906,25.48974609,26.62149048,26.04074669,26.4698925,25.9890976,25.42331505,25.61322594,25.56106949,24.66178513,24.79144669,24.70551491,25.29907417,25.42800522,26.17137909,25.77790451,26.27049446,26.21607018,25.45483398,25.54836845,25.46282578,25.66287231,25.6793232,24.84344864,25.71730995,25.98783493,25.99780083,25.87369156,25.51346779,25.07915115,25.06254196,25.34567261,25.27498055,24.40056229,25.19166565,24.68208313,25.44437218,25.71413231,26.36138725,25.2895031,25.72495079,25.46987915,26.54350472,25.14979744,25.16818237,24.78473854,25.09422684,25.5761013,25.21004295,26.08426666,25.87375641,26.01983261,25.68029022,25.39500046,24.7417717,25.75930405,25.8145504,25.0454731,24.95405769,25.4256897,25.91392326,25.7064991,25.97147179,26.22397614,25.67579079,24.84898567,25.21315193,25.57989883,25.72641373,25.38364983,24.79236031,25.49728775,25.55201912,27.12308502,26.81460571,27.00861549,26.52013779,26.5525589,26.58135986,26.87161827,25.94373322,26.47622299,26.32214165,25.28093719,26.26781273,27.03878975,26.72711372,26.30173683,26.15635109,25.40728951,25.29215431,25.66141319,25.79248238,25.61507797,25.7619915,25.34089088,26.74300194,25.64893532,25.88070297,25.67413712,26.43228531,25.48976135,25.03274536,25.40309143,25.6188221,25.82584763,25.75782013,25.29789543,26.26453018,26.65901756,25.91627121,26.24306679,25.33127975,25.35380936,24.85888863,25.53164291,26.09879494,25.36206627,25.96317101,25.18710709,25.67701912,26.45760345,26.88110542,26.19195747,26.52697182,25.87556076,25.75660896,25.84650421,26.00431442,26.02495003,26.03609848,25.56943512,25.80348396,27.0366497,26.52560806,26.65573692,26.63504028
2,Acimã,.,Concluído,Regularizada,Terra Indígena,N,40686.0340 Ha,Ativo,Principal,110.11701 Ha,NA,3,24.04304314,24.13579369,24.02592468,24.02057838,24.06384277,23.83801079,24.28297043,24.27010155,24.40887451,24.60612106,24.63491249,24.30172729,24.32976151,24.96566391,24.79972458,24.85424232,25.06921196,22.62595558,23.62256432,24.24414444,24.97365952,24.48201942,24.37341309,24.00100517,23.58554459,24.21974945,24.00799942,23.7256031,24.15299606,23.21876526,23.52659798,23.63537407,24.40533829,25.04442215,24.4525795,24.69566727,24.3427906,24.00913239,24.25982475,24.14709282,24.06011963,23.31248283,23.28768539,23.82019424,24.49289513,24.79044342,24.58708572,24.11661148,24.01668167,23.73211479,23.67786598,24.38592148,24.36280823,23.69017029,23.00395775,24.40511513,24.01512337,24.60160637,24.42580223,24.17089653,24.0487709,24.23438263,24.31171417,24.59648514,24.06939125,23.40369987,24.94553947,24.21143723,25.46744919,25.98397255,24.75074577,25.09598732,24.60547829,24.68219566,24.62380219,24.213274,23.81324196,22.81514931,22.53264046,24.92127991,25.46053123,25.45669556,24.66287994,24.1400547,23.66012764,23.52826691,23.72796059,23.89334869,23.3528614,23.88420677,22.51260757,24.64412689,24.81292915,24.44003296,24.97650337,24.4741497,23.92849922,23.77715111,24.20326805,24.26786232,23.88041687,23.37259865,22.56085587,24.49514961,24.49592209,25.42198563,24.85643578,24.51634789,24.53237724,24.55376244,24.3617878,24.39213181,24.66666603,23.8721981,23.33159065,24.24532318,25.1368103,25.00298882,24.85791588,24.87486076,24.91757965,24.84679413,24.38640213,24.62983704,25.36427498,24.97833443,22.65010643,24.14332008,24.15882111,24.96515656,24.45105743,24.46460724,24.07670403,24.14338684,24.04450607,24.14798164,24.37280273,23.79853058,23.20628738,23.90210342,24.67774391,25.41045189,24.60447693,24.50729942,24.0985775,23.96192932,24.39773941,24.47239876,24.63059998,23.77235794,23.39258003,24.74362183,25.14245796,25.22781181,25.27790833,24.58212662,24.61286354,24.31238556,24.61228561,24.22500229,24.06135178,24.4289856,24.70817184,24.67925835,25.66701126,25.57692146,25.32101822,24.73874474,24.6206665,24.26764679,24.3119545,24.27251244,24.49964523,22.97949028,24.43888855,24.99354744,25.04671288,24.98531342,24.8657341,24.96072578,24.53840065,24.14782715,24.11882591,24.16959572,24.41096306,24.737957,24.59832191,24.5396595,26.21385193,25.78299904,25.50085449,24.88372612,25.37600517,25.37883759,25.27729797,25.33698273,24.40299225,24.00412941,24.78874588,25.746912,25.47387123,25.68053627,24.84284592,24.73141479,24.23466682,24.3224659,24.58397293,24.02820015,24.07368279,23.97641754,23.84929657,24.06912804,25.4288063,25.08067322,24.97190094,24.59077454,24.38058853,24.16976738,24.13837814,24.14762688,24.3236084,23.80166626,22.72962952,24.72233772,24.74277306,24.86966133,24.70851707,24.4801693,23.69525337,23.88149261,24.12235069,24.44071198,24.03801918,22.61938667,23.69363594,25.26659584,24.97799873,25.61588669,25.24263573,24.63788033,24.7384491,24.5465107,24.57540131,24.63903046,24.78995514,23.87094307,24.49120331,25.26898003,25.46927643,25.60519218,25.16889572,24.78523254,25.1788578,24.49791145,24.4592514,24.64534378,24.77719879,24.43792915,23.82974243,23.99283028,24.24492645,24.92469788,24.82741737,25.02221298,24.72896576,24.51002693,24.57894325,24.81899452,23.30901909,23.93515205,24.00183105,24.8232193,25.15807915,25.47903442,25.07258797,24.55604362,24.95177841,24.34410667,24.40130806,24.46112633,24.7604084,24.20541191,23.6314373,25.04190063,24.6324234,25.18658066,25.2868042,24.46072578,24.40011215,24.21897507,24.50779915,24.12456322,23.0028038,24.32011032,24.0966835,25.21056366,24.95612335,25.31880379,24.90664673,24.47990417,24.72488976,24.49049568,24.31819344,24.39429283,23.43945885,24.11417198,24.14523506,24.76233673,25.68646431,25.13696289,24.7320137,24.3368969,23.93940544,23.64509773,23.8014183,24.08560371,23.35893822,22.9011631,24.7051754,25.64591599,25.01903915,25.15410995,25.13168335,24.16136742,24.21179199,24.15498161,24.37921524,24.29805183,24.5453949,23.61987305,24.49874306,25.6628437,25.91767311,26.00667191,25.6124649,24.3329277,24.61929893,25.10300064,25.19153976,25.14539909,24.39056778,24.97108841,23.94749641,25.38409042,26.41091347,25.41024208,24.90736389,24.69693756,24.0780983,23.96991158,24.70699883,25.07295609,25.12753105,25.473629,25.54415321,25.99325371,26.13964081,25.91075134,25.84555244,25.15335083,24.41520309,24.37796211,24.67961502,25.0314064,25.12441254,24.90719223,24.70805359,26.0437603,26.00047874,25.54288483,25.37162399,24.38949966,24.42011642,24.2738018,24.60937309,24.66216087,24.45490265,24.81525421,23.86551666,24.33857727,25.28436852,25.07649612,24.48906708,24.65354156,24.20206642,23.85538483,24.07331657,24.59549522,24.26204872,24.50690842,23.59921265,25.2106514,25.76264191,24.74749756,24.73071098,24.38425636
3,Água Preta/Inari,.,Concluído,Regularizada,Terra Indígena,N,139763.6705 Ha,Ativo,Principal,288.22043 Ha,NA,4,24.22384882,24.22939515,24.15955043,23.99623728,23.71675825,23.42866969,23.82314229,23.92279506,24.41573715,24.54591465,24.55827093,24.53286552,24.80764627,25.05554676,24.77627754,24.83090901,24.80303693,21.97694135,23.00370598,23.70543337,24.8418355,24.4488585,24.37341738,24.22462273,23.85791564,24.14219546,24.18853736,23.73346806,24.0787034,22.72099853,23.03877115,23.1985631,24.35141301,25.26950336,24.37536192,24.70890141,24.37201548,24.17510176,24.4442811,24.07169676,23.91438007,22.7440927,22.66317153,23.23584485,24.09629154,24.68021274,24.49926043,24.21183729,24.09930253,23.65971971,23.74314761,24.30466843,24.08716655,23.45421767,22.58280516,23.87696147,23.80749345,24.37316132,24.38541245,24.32962561,24.1735785,24.34883451,24.37793517,24.39342952,23.58829379,22.9335165,24.4557395,23.68080187,25.179883,25.64805436,24.79800034,25.04813743,24.60446882,24.75643396,24.83947372,24.19685888,23.32105327,22.18006635,21.71845579,24.30945659,25.26967049,25.37923002,24.41345048,24.04621196,23.56175423,23.53748989,23.4339087,23.64746428,22.77766299,23.07847691,21.88927555,24.08428741,24.3761692,24.24183321,24.71657395,24.34259748,23.84543109,23.66564775,23.97780871,23.82969546,23.25455594,22.62268019,21.88727832,24.0583446,24.42259192,25.37326288,24.77415037,24.44541454,24.58636141,24.65062809,24.44064355,24.20890927,24.36281776,23.3988924,22.76023173,23.6154213,24.75095415,24.66875291,24.56480002,24.87332225,24.94196057,24.77232146,24.39595652,24.55387354,24.99292445,24.13557148,21.78797817,23.43926644,23.78694987,24.65585876,24.36089206,24.37898278,23.99514151,24.11441302,23.98137903,23.98726606,23.91617274,23.02792954,22.66001534,23.06208396,24.2606461,25.03891563,24.39965153,24.40284157,24.19525266,23.93868041,24.39234114,24.31402493,24.30835962,23.25090384,22.88382101,24.1601944,24.90290904,24.95274305,24.98101354,24.66155624,24.73500156,24.36832333,24.53287005,24.03435397,23.72089481,23.66564298,24.40295458,24.34687972,25.29188204,25.38475204,25.17407513,24.64428163,24.16768622,24.28280449,24.23491955,24.20112586,24.21788812,22.20355225,23.58759689,24.48927236,24.64683867,24.99039793,24.89247584,24.81684685,24.51144338,24.00696993,23.9573245,24.14382577,23.94264245,24.2112639,24.13035011,23.86122823,26.17803454,25.73105812,25.30483603,25.02434611,25.3173728,25.33051038,25.02276754,25.04576325,23.73048234,23.08548307,24.05288839,25.06620073,24.88557982,25.18613362,24.62431574,24.57653522,24.16138196,24.20696568,24.42315841,23.60319591,23.53579569,23.02516103,22.69178557,23.17116928,24.94081569,24.58299637,24.50244737,24.36823416,24.21058249,24.00076747,23.92404985,23.62130165,23.46260118,22.71847487,21.44838047,23.7465713,24.1025672,24.26105475,24.34550428,24.27366042,23.52335382,23.75132251,24.08901858,24.35492849,23.52851415,21.8139677,22.97380853,24.72858214,24.78357601,25.34972811,25.18235111,24.63375831,24.79698586,24.47813654,24.41171694,24.38314557,24.49645138,23.00945115,23.64171243,24.79336596,25.05110788,25.42709613,24.97121787,24.78132081,25.25282812,24.23507071,24.24767756,24.22142935,24.24418426,23.75311017,23.13548303,23.25480175,23.87691116,24.64850545,24.53252959,24.69040513,24.55792785,24.11716056,24.24242902,24.28760862,22.32356381,22.85062838,22.87239504,23.73147941,24.42594004,24.93115735,24.70330048,24.49601245,24.85133553,24.17738676,24.26764965,24.2815721,24.27965879,23.68884158,22.77888107,24.47699094,24.24876142,24.86840534,24.81263876,24.29559684,24.15614963,24.04293299,24.28714967,23.8093977,22.29892206,23.507936,23.63898015,24.40282249,24.54370689,24.88852835,24.5605824,24.3418715,24.58934021,24.37026191,24.0888648,23.97872615,22.7464385,23.29116488,23.2323873,23.76113248,25.20509577,24.84514284,24.45118117,24.17043066,23.83816385,23.52167583,23.56166148,24.04308867,22.8824172,21.88050747,23.95291543,24.92431879,24.63706899,24.86840129,25.02292109,24.15684557,24.15067649,24.07372427,24.16196156,24.00885081,24.50524926,23.07737732,23.92010307,24.98782706,25.75495052,25.87228489,25.33892751,24.08534169,24.54178524,25.18182755,25.26590967,25.12941051,24.01464152,24.38558912,23.1708777,24.93543291,26.30889297,25.56172347,25.13551807,25.00406051,24.55481315,24.34926295,24.49395013,24.84184361,24.53334427,24.57024312,24.69066477,25.11170006,25.81772709,25.53699732,25.78775144,24.74581814,23.92044282,24.12783313,24.19715357,24.44135451,24.15452528,23.63486648,23.1983881,24.63469958,25.44215417,25.17293906,25.06757283,24.26428247,24.40359616,24.21051049,24.33678985,24.341676,23.90992618,24.08362865,22.87959862,23.30895948,24.83623457,24.60798502,24.35477829,24.55303741,24.10231686,23.7510283,23.81440616,24.22165155,23.69196486,23.5297637,22.4763968,24.25687361,25.32232738,24.73570466,24.71770787,24.31596589
