id,glds90ag,glds95ag,glds00ag
1,8.452088009995,8.812568917739,9.061796226333
2,1.552417762868,1.994054920681,2.525881238378
3,0.497728198767,0.462657809258,0.424099385738
4,0.399119480523,0.399748283852,0.39486958682
5,5.212796092033,5.765087637408,6.30168581831
6,37.89968363444,38.799355316162,39.189998626709
7,286.622715059391,333.912901224184,383.770128171306
8,6.178349018097,6.635282993317,7.027143955231
9,65.334065742493,83.927412071228,106.316944503784
10,5.109192130398,5.90733151172,6.804723938237
11,0.206515739301,0.236454704004,0.267637818515
12,0.35263921964,0.431116881228,0.520328035314
13,0.497728198767,0.462657809258,0.424099385738
14,0.751135229941,0.839195208373,0.933198964075
15,4.541984140035,4.704272941073,4.849249394147
16,6.178349018097,6.635282993317,7.027143955231
17,1.747125983238,2.031655073166,2.329653024673
18,0.133539393544,0.155482396483,0.178500592709
19,1.243662478069,1.445141790352,1.669251656423
20,0.133539393544,0.155482396483,0.178500592709
21,0.429984688759,0.552364587784,0.699742376804
22,2.398052133613,2.791277822421,3.203714451345
23,8.661405037696,10.09780731174,11.654093017959
24,6.74699810346,6.595069773992,6.3650127093
25,17.057735808635,17.685767535964,18.112044091839
26,0.294495612383,0.262302786112,0.230388596654
27,0.294495612383,0.262302786112,0.230388596654
28,0.498453004579,0.475377603469,0.448163452559
29,0.28863816273,0.34680693855,0.410937116706
30,0.133539393544,0.155482396483,0.178500592709
31,1.724577578368,2.09683552404,2.526420341929
32,0.318260608287,0.408825096431,0.517893707516
33,1.081782409995,1.003372777199,0.919693106542
34,13.840597805224,13.87487669493,13.720201532464
35,4.245296479854,4.866339053556,5.55840943892
36,0.396595468425,0.509390933899,0.645259841528
37,0.441656614355,0.46838780353,0.49538216019
38,0.650827311944,0.65231352204,0.644779547268
39,0.661316243761,0.773086193016,0.901404411453
40,0.793788210387,0.796129087689,0.787443711217
41,7.212942473796,7.535876201661,7.76545233226
42,10.27449807797,9.941660377438,9.492028316692
43,9.103818064479,9.326241094451,9.423325788847
44,39.004570007324,42.96821975708,46.680320739746
45,6.094438553422,6.659038555494,7.189457820462
46,4.962281185913,5.594527770457,6.220474617817
47,4.967787113809,5.598497093517,6.222645317337
48,0.291420790596,0.346521238377,0.406916807573
49,0.374443883937,0.336464380975,0.299242021442
50,0.642083255257,0.657956258286,0.664926996278
51,0.156833567278,0.180997889782,0.206074874523
52,0.346407149722,0.316027282509,0.284471402481
53,16.962591324445,16.086899352197,15.08262074426
54,0.542432621714,0.692953488685,0.873076031836
55,9.122452020645,9.364118337631,9.480148911476
56,4.070250012431,4.735515738273,5.481191177516
57,2.24646649317,2.869079397254,3.615992647559
58,2.259704113007,2.495069026947,2.716826915741
59,0.291703452061,0.326024962695,0.36201551072
60,0.413372814655,0.450698703527,0.484595090151
61,1.337192440994,1.7109192827,2.158905008659
62,88.465026521335,107.012380029163,127.682143580304
63,0.498857533377,0.482476743091,0.461594016332
64,1.969569453171,2.24852140631,2.531668094226
65,0.657369520319,0.837934614796,1.055395257316
66,0.429984688759,0.552364587784,0.699742376804
67,5.093598537445,5.624373078346,6.145707203921
68,4.599691080816,4.975991619443,5.342824968319
69,4.14300699351,4.871894901601,5.694182394821
70,3.933038949966,4.935763835907,6.108127117157
71,13.952295854929,13.331719620163,12.562064784282
72,0.949689248395,1.05163770533,1.148149547646
