SP_ID,terrai_nom,terrai_pro,status_ter,fase_descr,tipo_terra,terrai_fai,terrai_are,situa_desc,tipo_area_,terrai_per,terrai_pop,id,pc41_198201e,pc41_198202e,pc41_198203e,pc41_198204e,pc41_198205e,pc41_198206e,pc41_198207e,pc41_198208e,pc41_198209e,pc41_198210e,pc41_198211e,pc41_198212e,pc41_198301e,pc41_198302e,pc41_198303e,pc41_198304e,pc41_198305e,pc41_198306e,pc41_198307e,pc41_198308e,pc41_198309e,pc41_198310e,pc41_198311e,pc41_198312e,pc41_198401e,pc41_198402e,pc41_198403e,pc41_198404e,pc41_198405e,pc41_198406e,pc41_198407e,pc41_198408e,pc41_198409e,pc41_198410e,pc41_198411e,pc41_198412e,pc41_198501e,pc41_198502e,pc41_198503e,pc41_198504e,pc41_198505e,pc41_198506e,pc41_198507e,pc41_198508e,pc41_198509e,pc41_198510e,pc41_198511e,pc41_198512e,pc41_198601e,pc41_198602e,pc41_198603e,pc41_198604e,pc41_198605e,pc41_198606e,pc41_198607e,pc41_198608e,pc41_198609e,pc41_198610e,pc41_198611e,pc41_198612e,pc41_198701e,pc41_198702e,pc41_198703e,pc41_198704e,pc41_198705e,pc41_198706e,pc41_198707e,pc41_198708e,pc41_198709e,pc41_198710e,pc41_198711e,pc41_198712e,pc41_198801e,pc41_198802e,pc41_198803e,pc41_198804e,pc41_198805e,pc41_198806e,pc41_198807e,pc41_198808e,pc41_198809e,pc41_198810e,pc41_198811e,pc41_198812e,pc41_198901e,pc41_198902e,pc41_198903e,pc41_198904e,pc41_198905e,pc41_198906e,pc41_198907e,pc41_198908e,pc41_198909e,pc41_198910e,pc41_198911e,pc41_198912e,pc41_199001e,pc41_199002e,pc41_199003e,pc41_199004e,pc41_199005e,pc41_199006e,pc41_199007e,pc41_199008e,pc41_199009e,pc41_199010e,pc41_199011e,pc41_199012e,pc41_199101e,pc41_199102e,pc41_199103e,pc41_199104e,pc41_199105e,pc41_199106e,pc41_199107e,pc41_199108e,pc41_199109e,pc41_199110e,pc41_199111e,pc41_199112e,pc41_199201e,pc41_199202e,pc41_199203e,pc41_199204e,pc41_199205e,pc41_199206e,pc41_199207e,pc41_199208e,pc41_199209e,pc41_199210e,pc41_199211e,pc41_199212e,pc41_199301e,pc41_199302e,pc41_199303e,pc41_199304e,pc41_199305e,pc41_199306e,pc41_199307e,pc41_199308e,pc41_199309e,pc41_199310e,pc41_199311e,pc41_199312e,pc41_199401e,pc41_199402e,pc41_199403e,pc41_199404e,pc41_199405e,pc41_199406e,pc41_199407e,pc41_199408e,pc41_199409e,pc41_199410e,pc41_199411e,pc41_199412e,pc41_199501e,pc41_199502e,pc41_199503e,pc41_199504e,pc41_199505e,pc41_199506e,pc41_199507e,pc41_199508e,pc41_199509e,pc41_199510e,pc41_199511e,pc41_199512e,pc41_199601e,pc41_199602e,pc41_199603e,pc41_199604e,pc41_199605e,pc41_199606e,pc41_199607e,pc41_199608e,pc41_199609e,pc41_199610e,pc41_199611e,pc41_199612e,pc41_199701e,pc41_199702e,pc41_199703e,pc41_199704e,pc41_199705e,pc41_199706e,pc41_199707e,pc41_199708e,pc41_199709e,pc41_199710e,pc41_199711e,pc41_199712e,pc41_199801e,pc41_199802e,pc41_199803e,pc41_199804e,pc41_199805e,pc41_199806e,pc41_199807e,pc41_199808e,pc41_199809e,pc41_199810e,pc41_199811e,pc41_199812e,pc41_199901e,pc41_199902e,pc41_199903e,pc41_199904e,pc41_199905e,pc41_199906e,pc41_199907e,pc41_199908e,pc41_199909e,pc41_199910e,pc41_199911e,pc41_199912e,pc41_200001e,pc41_200002e,pc41_200003e,pc41_200004e,pc41_200005e,pc41_200006e,pc41_200007e,pc41_200008e,pc41_200009e,pc41_200010e,pc41_200011e,pc41_200012e,pc41_200101e,pc41_200102e,pc41_200103e,pc41_200104e,pc41_200105e,pc41_200106e,pc41_200107e,pc41_200108e,pc41_200109e,pc41_200110e,pc41_200111e,pc41_200112e,pc41_200201e,pc41_200202e,pc41_200203e,pc41_200204e,pc41_200205e,pc41_200206e,pc41_200207e,pc41_200208e,pc41_200209e,pc41_200210e,pc41_200211e,pc41_200212e,pc41_200301e,pc41_200302e,pc41_200303e,pc41_200304e,pc41_200305e,pc41_200306e,pc41_200307e,pc41_200308e,pc41_200309e,pc41_200310e,pc41_200311e,pc41_200312e,pc41_200401e,pc41_200402e,pc41_200403e,pc41_200404e,pc41_200405e,pc41_200406e,pc41_200407e,pc41_200408e,pc41_200409e,pc41_200410e,pc41_200411e,pc41_200412e,pc41_200501e,pc41_200502e,pc41_200503e,pc41_200504e,pc41_200505e,pc41_200506e,pc41_200507e,pc41_200508e,pc41_200509e,pc41_200510e,pc41_200511e,pc41_200512e,pc41_200601e,pc41_200602e,pc41_200603e,pc41_200604e,pc41_200605e,pc41_200606e,pc41_200607e,pc41_200608e,pc41_200609e,pc41_200610e,pc41_200611e,pc41_200612e,pc41_200701e,pc41_200702e,pc41_200703e,pc41_200704e,pc41_200705e,pc41_200706e,pc41_200707e,pc41_200708e,pc41_200709e,pc41_200710e,pc41_200711e,pc41_200712e,pc41_200801e,pc41_200802e,pc41_200803e,pc41_200804e,pc41_200805e,pc41_200806e,pc41_200807e,pc41_200808e,pc41_200809e,pc41_200810e,pc41_200811e,pc41_200812e,pc41_200901e,pc41_200902e,pc41_200903e,pc41_200904e,pc41_200905e,pc41_200906e,pc41_200907e,pc41_200908e,pc41_200909e,pc41_200910e,pc41_200911e,pc41_200912e,pc41_201001e,pc41_201002e,pc41_201003e,pc41_201004e,pc41_201005e,pc41_201006e,pc41_201007e,pc41_201008e,pc41_201009e,pc41_201010e,pc41_201011e,pc41_201012e,pc41_201101e,pc41_201102e,pc41_201103e,pc41_201104e,pc41_201105e,pc41_201106e,pc41_201107e,pc41_201108e,pc41_201109e,pc41_201110e,pc41_201111e,pc41_201112e,pc41_201201e,pc41_201202e,pc41_201203e,pc41_201204e,pc41_201205e,pc41_201206e,pc41_201207e,pc41_201208e,pc41_201209e,pc41_201210e,pc41_201211e,pc41_201212e,pc41_201301e,pc41_201302e,pc41_201303e,pc41_201304e,pc41_201305e,pc41_201306e,pc41_201307e,pc41_201308e,pc41_201309e,pc41_201310e,pc41_201311e,pc41_201312e,pc41_201401e,pc41_201402e,pc41_201403e,pc41_201404e,pc41_201405e,pc41_201406e,pc41_201407e,pc41_201408e,pc41_201409e,pc41_201410e,pc41_201411e,pc41_201412e
0,Takuari,NA,Estudos Complementares,Em Estudo,Reserva Indígena,N,0.0000 Ha,Ativo,Principal,0.00000 Ha,NA,1,159.2142181,207.7914581,140.2610168,60.99585724,76.94809723,153.2127228,76.48511505,48.7976532,44.664505,181.354538,226.0199127,219.3909912,253.3664551,158.3915253,186.1919708,143.1655426,231.6052399,188.8913422,67.89321899,19.53296852,182.7318573,118.1627884,120.0982361,204.2427063,159.2735291,93.44882202,115.7154312,102.1816177,93.86696625,30.41556931,31.85219955,92.3992691,110.6070023,61.42349243,126.4469757,190.2118683,144.0558014,157.3477631,174.1230164,106.6479034,65.63433838,25.47584724,29.02557564,26.7798996,73.75733185,62.42023468,111.6675262,97.84664917,169.6009674,213.7114716,157.2079163,86.56501007,106.7871399,18.18098831,36.99397659,112.3250427,67.48990631,81.59103394,138.0608521,240.6379089,198.8822479,171.9415436,86.74769592,99.81999207,177.2500763,140.0260925,36.1893425,37.20198441,76.32261658,111.2518311,115.4552383,162.7077179,185.3291626,187.7774658,154.9437256,114.8000793,166.9645538,54.72489166,14.75837517,13.73756123,59.37829971,143.9624481,95.13314819,177.075882,265.1450195,212.9785156,150.5927582,78.04569244,57.99813843,62.22159576,142.3652496,55.75338364,101.254921,89.82858276,124.8236237,185.6515808,298.4615479,120.8501358,169.1797333,84.18744659,72.35345459,46.26130295,114.5295105,70.40730286,102.10569,101.5724258,111.2739792,127.3978424,205.9852295,205.6031494,235.6555634,106.1070633,58.8194046,89.31894684,29.4878521,38.08628464,73.98973846,125.1412888,83.3447876,211.6338348,121.8996429,167.7488403,234.4038391,111.3316422,119.1865921,28.37612724,48.45536041,47.5117569,115.6292114,140.1981812,152.4281464,127.7340546,192.0325165,237.4215546,121.9435196,73.30213165,93.25583649,70.69926453,44.61132813,40.79322052,153.0678253,98.45779419,93.37644959,145.4467926,209.2207489,157.3263397,139.8688049,99.19366455,72.15944672,58.54995728,47.41985703,15.06019974,23.75667,120.1294327,129.6871643,192.3318024,261.2161865,227.9709015,145.6112061,94.70183563,64.8302536,57.34843063,63.61498642,30.64660263,97.31619263,154.8641205,84.77282715,155.6937866,193.6283112,210.6129761,213.4325867,80.3975296,38.88257599,54.96664047,30.89876556,44.39160919,128.5808868,134.5111084,119.6880722,202.1496124,338.1706848,144.6021423,82.61461639,62.13163376,73.65838623,135.2233734,30.28926659,66.61103058,98.96529388,128.0343323,195.7309723,159.5199127,180.2509003,229.3749695,192.2595062,108.3412094,75.59048462,49.80780029,46.5764389,83.90904999,144.7549896,158.0685577,71.69406128,196.8959045,246.3768005,194.0048218,138.2080688,74.90636444,46.9405365,58.4666481,85.61040497,18.39556885,74.30334473,85.76682281,83.69339752,139.7503662,196.8166351,205.651947,144.8390656,36.19332886,39.68905258,48.16039658,66.12843323,69.17445374,130.7955627,94.25274658,133.7025909,173.7566681,172.5700378,218.2226105,146.3702545,67.88075256,117.873085,68.33634949,72.83808136,44.40880966,78.508255,140.3235931,148.8624268,185.2058411,224.7040558,149.6187592,146.0662384,74.65589142,125.8637543,27.75963211,37.23668289,65.27703857,88.44582367,156.1991119,166.9007721,184.3410492,271.7374878,129.2080536,141.6670074,73.54032898,46.77256012,46.02336121,52.39162827,25.26496506,81.37537384,93.01087952,116.3618011,160.5322571,181.3986969,201.942627,143.3814392,97.72208405,115.5807266,64.02193451,72.41540527,17.74334908,36.84369278,133.0363464,132.618454,191.5727386,235.3573456,105.0282288,159.6726837,142.9092865,138.3611603,47.66574097,39.50992966,54.14835358,134.7234192,151.3110962,107.5060654,161.2867126,190.9442596,172.3319397,144.4763031,52.14635086,37.02574158,34.01756668,43.15516281,30.72498894,104.6567001,94.69758606,171.2728271,200.7677155,232.9990997,185.7176971,135.9500732,94.25893402,94.13620758,25.2019825,111.1332397,20.38002586,45.39286423,104.3966446,149.8838959,214.1784668,247.8377533,188.6293335,173.8024597,123.6480865,74.83288574,80.57884216,27.39689446,95.85579681,57.70233536,163.1991119,125.377739,155.6752777,240.4544678,171.7533722,131.301178,65.29403687,75.30107117,58.9781189,155.0666504,97.28115082,190.9033356,178.4754334,177.9822693,251.1847992,340.6838989,205.9434052,194.9166565,134.8669891,87.16560364,39.63984299,73.50048828,26.19528389,80.13395691,106.7888489,119.6093521,265.6102905,340.1689758,244.2970123,152.1861267,105.5439758,41.90991592,74.69224548,54.73344803,85.08557129,37.40231323,171.1820374,115.6600037,148.1467896,229.0145874,157.038559,115.9677353,137.2615662,69.11682892,159.8374481,62.98372269,23.0164547,36.24113464,114.9787598,97.48843384,246.902359,152.7482605,217.055481,140.833374,90.64019775,77.44489288,144.8212891,77.38438416,30.57641602,105.9048767,116.9872284,111.3712082,109.640831,186.8220673,130.7929077,194.2694702,98.21737671,79.45675659,79.07077026,51.32180023,34.50915146,98.1588974,62.74791336,152.0660248,194.0610352
1,Acapuri de Cima,.,Processo de Homologação,Declarada,Terra Indígena,N,19885.0378 Ha,Ativo,Principal,57.64093 Ha,NA,2,246.285141,237.59552,267.2839661,341.2870178,261.4797668,226.9532318,165.0877075,174.7605591,114.7408829,134.0214386,150.1963959,235.4420319,63.86595154,184.1960449,279.3364868,298.8368835,278.9695129,199.9785461,147.5811768,257.8255615,75.77737427,279.9150391,175.631958,252.7668304,228.307785,366.3612061,228.0684662,245.7223053,273.6761169,345.0468445,208.8018951,120.1427765,215.8707886,197.5209198,179.1860352,247.8970032,270.9061279,126.359726,268.01297,192.5420685,299.8099365,268.5382385,206.721283,126.4363327,148.0511932,272.6201782,272.5196533,278.370575,295.2282715,210.1612396,336.9585571,256.2600708,269.1350403,323.1520996,350.3796997,150.2648163,188.4408875,262.6789246,182.3496094,222.1442413,193.8233185,299.6052551,173.4982147,358.9371033,295.3096619,217.7325287,240.9970703,162.5436096,133.9461212,175.8395996,173.085144,233.9116669,353.8018188,267.5123901,156.1465302,330.2192993,408.7805786,275.7415771,239.4358063,115.3981094,173.697403,174.0602875,192.4221497,222.2160339,348.7635498,318.1317139,310.2472229,333.9214172,314.9054871,269.3963318,243.4473724,167.7321472,167.1442871,328.1416931,196.9878845,108.8193817,623.5458984,277.9807434,301.880127,276.6875,235.1363678,265.0097046,164.1809082,198.7582245,100.1610794,153.642334,146.4217072,204.7444763,166.9998474,137.5622101,158.6388855,248.543457,262.2112122,265.8857117,213.4090424,152.8379059,248.827301,162.1160889,163.6969757,173.4620819,139.8865509,240.3722382,332.0441895,264.1480103,152.049118,203.6016235,204.8272247,188.7776947,161.5871277,165.0158997,221.5093384,322.423645,389.8117065,295.3155823,416.342926,537.4449463,280.4363403,241.2352905,233.257431,260.1210022,220.7469177,308.7503662,295.2075806,279.6095886,248.4824066,211.8102417,313.8265991,256.0287781,298.5026245,274.0343018,144.7432251,241.4544983,242.6484375,164.8528595,226.1818695,271.7302246,230.664505,127.1401215,362.1808167,304.6084595,318.2481689,267.9328308,221.9607391,118.3259354,131.4272308,207.9607849,202.5062561,261.2976685,261.3548279,340.8736877,541.6403198,256.4124756,288.4516907,322.207428,183.110199,188.0344543,147.1894531,220.7642822,157.2759857,229.4382324,176.9833374,269.4077759,216.8181763,285.3753357,309.4403687,138.0818329,138.3677979,188.2694092,64.20259857,167.8244781,246.0508728,210.2719879,291.5444336,198.4334106,367.2417603,301.7939758,262.49646,330.5703735,203.7581024,155.3466339,161.6238709,223.1178741,242.9523773,289.8494568,380.1621704,330.5935974,293.8988953,453.7085876,308.08078,297.8715515,234.7707672,157.0549774,127.6906052,155.6589355,132.9151459,325.2121582,183.8139038,242.4352264,415.0863953,368.778656,293.1592102,265.1359863,191.644516,184.2098541,173.4489899,137.2742004,186.951416,239.6597595,382.8025208,286.9920959,264.9703369,267.5637512,334.5736389,246.1919708,185.5180054,130.3307343,143.3137512,162.8361359,90.7881546,329.8498535,190.7160797,264.8103943,221.4659576,280.1843872,509.6108093,228.7128601,303.8533325,220.7096863,181.6115875,235.105072,241.7822571,294.1013184,156.6172791,210.2721558,269.052948,256.4970093,369.2263489,267.0083618,219.5806122,149.319519,113.6353378,157.5571442,117.643486,115.9321671,282.0788879,289.4616394,364.1881409,213.805191,223.8585968,195.4244232,236.9674988,182.6333313,143.997345,142.2506561,126.1478119,159.4700623,230.302475,207.9893799,332.1976013,333.0423279,285.9986267,208.6174622,112.079216,185.2798157,200.1625671,265.8987427,197.1671143,296.2371826,407.7078552,266.2558289,335.5476074,318.6065369,364.2085876,212.3261261,236.5059967,165.6512146,146.7142639,248.9516144,206.941452,244.0596771,312.7368164,93.98713684,238.2105103,391.2275391,257.4568481,254.6118469,244.846756,173.3092346,127.4269562,284.0749817,223.6007996,275.6730347,317.6043091,258.026886,282.3509827,202.9717407,339.0327759,246.5397034,217.9930878,167.1482849,206.1918335,251.6843414,216.2973328,259.9444275,415.8939514,310.1200562,383.079834,296.8738098,300.6217346,320.9943848,150.9180298,224.7112885,136.4414825,281.3120117,142.029129,181.9537964,267.3410339,236.3704681,266.8123169,383.2465515,281.532959,278.0464783,180.962204,118.9402466,106.7511063,166.3934784,270.2138062,242.1069183,302.0641174,242.3180084,268.4566345,343.3286438,362.178009,255.4457855,154.1483459,124.080162,135.2073975,208.5052338,208.7306976,202.9321747,355.0284424,372.4391174,433.8162231,304.370575,340.9540405,197.0753326,252.1856384,158.3361969,177.5371246,183.0780182,111.5053406,255.5364075,240.5921631,368.5032959,256.0053711,361.5296021,327.2881775,281.8319092,191.4944,218.1437988,173.5734253,161.6850739,308.6142578,175.0410309,346.3877563,323.7315063,393.7609863,303.2550049,384.4257813,181.5015869,185.7200623,213.3296356,133.3364105,207.6623993,191.0847015,282.4937134
2,Acimã,.,Concluído,Regularizada,Terra Indígena,N,40686.0340 Ha,Ativo,Principal,110.11701 Ha,NA,3,223.2572021,233.1188507,190.0086975,279.0337219,142.2927399,60.46451569,58.55409241,63.06527328,156.8153839,99.16648102,258.8880005,225.0770111,210.3499298,161.8277588,229.5811615,188.3002014,81.77905273,33.5547142,29.05851364,55.35707092,57.43955994,142.8564606,185.244812,196.7836761,247.351944,330.9200134,329.6031189,207.0634155,144.5611267,68.74730682,43.74464035,45.21228027,123.3078613,175.9168549,236.1388702,265.8590698,288.1015015,197.0461121,272.7322998,252.1116486,141.0324249,44.01180267,88.37660217,89.22045898,106.1256027,151.4435883,146.5733948,338.6300354,350.5982056,299.4802551,392.8809509,230.7103271,185.6637268,53.33187103,50.17696762,51.08987045,175.407074,139.0861664,151.7846985,184.2526703,269.7775269,248.9859619,184.1854858,214.0147705,72.15369415,92.48936462,33.10515594,43.54940796,100.5689697,119.3088913,170.2622986,210.7793732,254.9788361,291.4390259,182.460434,241.6173401,135.9239502,61.69744492,35.45543671,31.4546032,70.03945923,116.188118,163.6978607,230.4545746,247.5472107,207.4525909,201.0066376,172.4603424,119.8004074,127.6212082,45.24781418,85.41630554,73.2971344,131.2985077,113.6715469,183.5749664,235.8873444,209.5073242,198.6739655,156.1585236,107.585907,85.967453,68.67127228,73.12511444,109.220665,154.5623016,209.7101593,222.8498993,210.9015961,209.7815247,262.8878174,235.7549591,175.74823,70.6272583,35.92588425,25.70855331,97.25899506,136.3646393,158.3597107,204.6995697,215.5322266,232.0956268,260.408844,173.6919556,109.5000229,71.00778961,53.13038635,59.79436493,107.3495636,121.3266525,147.3996735,210.7644806,232.3295441,257.2545166,257.0674133,183.4465485,122.7503128,68.36859131,61.43700027,92.16982269,110.4637451,203.3357086,218.8918457,247.3812714,234.2114563,266.9972534,164.9528503,167.6048889,120.9796219,105.9859924,48.07330704,52.86001968,131.744812,167.2448273,182.9391937,218.336441,193.3677826,173.6580505,254.4241791,140.3080444,165.7177734,67.74007416,46.13195419,23.92789459,63.25271606,142.5474701,157.2554474,189.6356506,220.5508881,221.9233398,278.7476501,179.5286407,156.7155151,45.72994614,25.63009453,78.12692261,82.96967316,130.8777161,190.3023071,134.289093,183.55867,162.6455078,322.7759399,223.6078949,136.7874298,39.19226837,21.43061066,85.87969208,99.10909271,110.9466553,132.4637909,219.8348541,185.0097046,142.9906769,229.9863739,163.8590698,105.1735916,52.03269959,35.56522369,31.87509346,77.90184021,100.8673553,208.4437714,179.5191193,347.5829163,214.8384399,228.486908,229.3381958,185.9097137,151.845459,27.57474518,63.41872406,121.525589,81.36537933,158.4707642,243.1569519,301.3034058,209.9389038,329.8634644,226.2866058,117.9069138,65.8116684,50.13491821,49.44553757,150.0147858,195.3375549,190.8596802,221.9621735,358.9641418,288.0922852,273.4976196,188.239975,155.9564667,72.32149506,98.75453949,30.13694954,118.7062454,102.8454819,159.3237,239.5720215,177.9480591,323.9424133,268.2320557,211.6338196,170.5237732,39.0258255,46.76360321,67.49922943,88.10933685,115.7224579,174.7741547,289.3031921,185.6990509,195.0525513,410.559021,202.8489838,187.1623993,171.42659,31.48563194,90.25476074,134.7958221,152.6194611,121.5385513,192.6222687,215.8563232,279.8691101,256.4018555,131.3903809,100.2176514,46.54656601,55.58942413,56.74021912,68.49799347,138.4862518,264.9935608,174.3986969,237.280899,282.8318787,264.8099976,114.8008118,113.351265,26.4680481,17.7797451,66.7586441,69.18448639,157.5190277,134.4482117,240.1096344,401.0774841,314.9910889,286.5481873,248.6113129,128.4911804,46.24155426,30.85633087,37.8272934,67.73853302,107.0337906,189.9327545,273.3825684,320.39505,203.3925018,204.5336914,203.6724701,136.1011963,40.04420471,50.27298737,27.24266624,68.05302429,178.5861816,190.1877136,240.4463348,334.2707825,246.8906403,249.7403564,169.7060852,120.8480911,42.15223312,36.20799255,33.52217865,95.405159,150.9268951,207.5141754,291.6180115,232.4357452,277.4961243,303.5749817,253.6040192,156.2938538,76.63726044,26.96254349,58.68321228,92.42871094,166.4652557,180.2308655,278.9768066,295.8184509,260.7871094,282.2579651,156.5204163,140.5185394,50.01628113,30.80995178,25.57058907,47.3718605,155.3087006,199.6548615,210.0240173,225.0636444,250.9185486,278.6957703,226.7918396,120.0596161,44.54114151,23.61914253,30.53137207,97.50470734,109.482132,212.3640594,208.3983154,335.0792847,321.5349121,236.6951904,200.4350433,135.3340302,71.29800415,39.14870834,55.42845154,75.56295776,130.7936249,243.9835358,255.6671143,278.8456116,306.6308594,303.2462769,171.2147369,110.1734619,95.60491943,38.54069519,35.53107452,108.789711,131.9396515,238.5398254,126.0397491,180.1103058,140.2248993,227.7502899,166.1903076,141.0556335,47.45721054,28.53857994,62.81832886,102.7306061,139.5418243,176.6044617,203.3847809
3,Água Preta/Inari,.,Concluído,Regularizada,Terra Indígena,N,139763.6705 Ha,Ativo,Principal,288.22043 Ha,NA,4,326.3883095,251.3406448,231.4351616,239.223629,148.8612709,55.77249622,74.48900127,62.91870117,164.9272861,109.2200203,262.8138847,356.9097977,212.266304,234.0600433,279.6490746,229.5888748,104.1610985,41.22889376,38.98538923,60.12134981,53.83299351,145.7110996,148.6846275,227.6476707,318.3174591,340.8895493,342.416111,247.2308407,152.2862816,71.76372623,47.23239231,54.68980694,111.9352388,215.3302917,212.6289539,272.5936394,286.9054451,261.4721146,236.5671387,253.7468643,156.2065697,50.69551802,109.3521261,84.29302502,131.7042599,212.3214741,188.4346142,362.2487297,290.535984,252.4146118,286.6857796,233.9414253,177.0356579,49.25423193,80.35081387,65.66862345,136.1607189,226.9810581,193.2459393,303.0412827,324.1644821,349.4082222,284.5853081,252.4625549,98.26176739,80.39086342,52.95854568,49.72703457,102.2528381,179.0981903,235.6756439,281.9548645,223.8633442,210.2035198,193.6942139,207.5499077,125.3051319,54.98475409,59.31513596,57.77632332,82.69387341,189.2227478,260.3757477,265.0618458,251.4584179,221.2138405,241.4160805,215.5384998,146.7333374,153.0255432,55.18476963,78.84937954,88.9661541,179.4234924,165.2280998,216.5365009,354.4796906,239.3982277,245.8330364,183.8286686,120.9059534,89.16755199,67.12763786,69.91519928,84.41257477,191.4000835,226.1740055,326.1615067,269.8116169,216.8473949,297.9622002,194.2489033,149.0725803,96.53647137,41.54014444,25.58817005,100.0994148,127.2235279,194.5498619,241.2883568,223.3623428,248.1243687,292.8910255,182.7878056,117.091363,82.35395813,43.14610529,43.5826931,125.2524719,139.3104353,143.6400013,224.9668312,244.4482422,267.2800083,266.5873146,245.5245152,147.8483334,69.14267254,61.78991985,71.88616371,99.7543745,207.5878544,263.1829796,288.0012455,277.5893745,309.8771782,203.6561203,198.4182854,141.5231323,106.1259403,61.4332695,47.43719292,120.0776997,207.4625683,190.4401569,275.6912022,241.0858879,243.7965107,313.7713203,191.5191612,167.7959232,71.5376997,51.31536293,32.90211678,64.30740929,190.0201035,193.9278545,253.5187168,277.140007,279.0406265,305.4345131,175.5400105,162.6170197,51.78627014,36.29541636,95.8327589,98.09300518,188.5143375,244.6032581,209.2355785,212.7469063,232.1511478,351.6635628,220.6574993,137.7354183,46.95531893,32.8764987,85.57871532,88.99076748,140.7029734,170.2919292,258.2300625,218.8913174,203.2978439,270.0835075,187.0392818,110.3900461,48.934793,39.06761122,40.60765409,75.04659081,175.1797066,266.5395355,277.3277054,396.0706673,259.8775253,262.1640778,249.8929958,211.0609474,114.6369638,44.86016512,62.60484552,109.6531992,151.6165218,202.5638504,312.5559807,287.2305546,238.0835037,308.5813141,253.9636536,133.1692104,61.52371073,63.28056955,59.35367537,144.1043625,228.5612068,237.2987652,266.3855362,366.2718964,279.2591419,335.4193382,221.8268585,164.7394333,73.35420418,89.53089905,31.41386604,106.5267172,166.2070141,201.1961021,311.2953568,232.0920277,328.1188202,279.3494492,261.1307068,168.7866039,40.18869925,62.47805882,73.67150307,75.70231724,182.5322647,210.2959251,336.3264427,246.2504444,261.9204521,376.9755363,228.5952721,178.3629055,127.3928537,36.09336758,85.56539059,132.5496731,175.5320301,185.2924232,250.6518021,245.9996777,302.1715736,325.5515327,175.9087849,126.6461811,59.54666138,60.66759872,61.06788111,66.87521458,200.5446815,274.6649151,253.0341339,256.6096725,334.0097771,289.3635559,182.4677315,117.7495899,27.59169698,18.8591547,46.57505226,59.88669157,231.8797035,203.409771,318.8261986,389.691185,337.303833,305.973999,262.8317547,130.7954922,39.64373541,42.24314928,51.69517088,71.38178539,172.4140377,236.7386646,342.6979179,338.6343155,242.7787914,258.9772797,233.3313389,145.2798386,50.15192652,45.22772264,28.77447248,88.12688637,248.6361027,241.6445408,314.0972748,345.7594299,293.1286659,266.3629169,205.4145527,137.227684,47.06779909,48.32941532,45.84107351,103.2455492,200.438158,254.5562229,348.2799187,290.3751946,303.7507324,354.8063431,309.9904022,175.1961555,74.5261364,40.64166594,65.20164871,85.17866135,202.2792912,249.8671665,361.8781471,350.3606339,277.3704395,318.1501274,178.4921741,141.0130177,53.5667119,36.5519743,34.62414789,43.42150831,199.1957493,263.0949173,270.968853,273.497879,256.9435081,317.9105606,257.2870693,129.7196674,49.72304153,32.65712929,31.75864196,97.69728851,154.1135006,254.3638325,260.4744873,361.3270454,351.3154755,292.1126404,221.3704586,142.4160748,89.43883801,52.71730185,57.97673893,92.83893013,186.9395218,275.6099072,304.6900711,332.2800217,298.5139046,314.0037537,183.5927277,123.0574322,98.43489456,45.49853754,44.11963463,97.99158573,189.1472874,261.6053181,253.5724545,328.0753403,234.8541794,334.3720207,224.6016865,177.896162,59.68742371,39.07668114,71.30901146,113.4956255,183.5144787,223.6980782,280.1738777
