id,"1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
11,0.577086103325068,0.569732303454351,0.627887791692874,0.572238923062728,0.631111874291268,0.603552640207611,0.620841007205321,0.579968460793209,0.566105711103979,0.5467099672922,0.581786071156172,0.622973884844104,0.657918849427072,0.552204631537669,0.536123550884017,0.577683676011503,0.6335756838976,0.625445415128973,0.703835290725391,0.587520777523183,0.581808265232313,0.627880074516566,0.616892838359451,0.577522608635291,0.570155701266349,0.552418534993157,0.592638149153429,0.589751000738155,0.662381489996463,0.637657780343262,0.59933592908862,0.708725058091801,0.703011079663442
12,0.770613589981447,0.714273562152134,0.708617625231911,0.786032699443414,0.776523307050093,0.803314842300557,0.757790827922078,0.792781354359926,0.785869735449735,0.705103756957328,0.728542115027829,0.749503026437848,0.799897808441558,0.761765248144712,0.77165150742115,0.770375800092764,0.802947356215213,0.765703617810761,0.740714552411874,0.842067045454545,0.809525324675325,0.805159173457509,0.76418034554731,0.792858685064935,0.846779046846011,0.846692018284107,0.79833227008149,0.857967602040816,0.861258580705009,0.845141594676629,0.823322993970315,0.855893900742115,0.860246903988868
13,0.769312676056338,0.757545774647887,0.751949765258216,0.765917723004695,0.764577464788732,0.725691901408451,0.745307746478873,0.780164319248826,0.773504812206573,0.651291549295775,0.72221279342723,0.77392441314554,0.801184272300469,0.771072535211268,0.746686384976526,0.772458920187793,0.763403755868545,0.79566455399061,0.790273591549296,0.834480633802817,0.782624530516432,0.782459741784038,0.810130164319249,0.83933779342723,0.811899061032864,0.829381924882629,0.756393544600939,0.783838615023474,0.852173474178404,0.830332394366197,0.832630281690141,0.819542605633803,0.847177203290247
14,0.750293329070759,0.774568947144075,0.734111295822677,0.795874744245524,0.788573678601876,0.778733802216539,0.742364940323956,0.809279880647911,0.809165345268542,0.674921781756181,0.742167092924126,0.730557352941177,0.815196248934356,0.795965004262575,0.743937638533674,0.700392497868713,0.801200149190111,0.786072058823529,0.528086431574031,0.837977259164535,0.771584676044331,0.813627600170503,0.752704667519182,0.813087084398977,0.813400767263427,0.848648891730605,0.837055477408355,0.83282621483376,0.862461189258312,0.864046398124467,0.864163086104007,0.854952983802217,0.794955988917306
15,0.645505605945345,0.643456701270081,0.707071362291945,0.729852369077307,0.630031531636026,0.712564501536856,0.753611187148408,0.583739755263005,0.57475223973974,0.6283282723424,0.638266113785304,0.718269436872934,0.752032642396795,0.761350861219045,0.782964240561387,0.617690964449342,0.683563127066056,0.70616882213072,0.534405387693557,0.698266403758047,0.646060905874848,0.669974111233544,0.868724333138222,0.757781209766282,0.808776257031839,0.74223839819057,0.713417659340022,0.62734522414893,0.792185733341066,0.812213387106134,0.780384382068086,0.750362721104216,0.799888957837963
16,0.643450588235294,0.649543529411765,0.834361176470588,0.657870588235294,0.643011764705882,0.690902352941177,0.677770588235294,0.655162352941177,0.637252941176471,0.636215294117647,0.621217647058824,0.746982352941177,0.770457647058824,0.674165882352941,0.637665882352941,0.614725882352941,0.658077647058823,0.658016470588235,0.643352941176471,0.672761176470588,0.688854117647059,0.704775294117647,0.716024705882353,0.771421176470588,0.698976470588235,0.722042352941176,0.716697647058824,0.696587058823529,0.683092941176471,0.737731764705882,0.691576470588235,0.721994117647059,0.857682352941176
17,0.671056934306569,0.692269343065693,0.73893102189781,0.732412547528517,0.70975,0.734594525547445,0.773420802919708,0.737885401459854,0.744707299270073,0.772877372262774,0.684016058394161,0.685933941605839,0.883629113924051,0.742196715328467,0.783696715328467,0.738485766423358,0.735716423357664,0.741773722627737,0.678921897810219,0.794352919708029,0.777571532846715,0.735502919708029,0.718911313868613,0.805689781021898,0.776749635036496,0.665766423357664,0.712888321167883,0.681940510948905,0.722133941605839,0.772938321167883,0.731279927007299,0.76586204379562,0.788025912408759
18,0.500561176470588,0.538450588235294,0.560132941176471,0.518005882352941,0.514829411764706,0.499458823529412,0.527509411764706,0.515034117647059,0.562502352941176,0.529272941176471,0.537482352941177,0.576336470588235,0.827022727272727,0.551256470588235,0.520978823529412,0.504567058823529,0.55814,0.527724705882353,0.510365882352941,0.583989411764706,0.575617647058824,0.605744705882353,0.610512941176471,0.557311764705882,0.549649411764706,0.56872,0.53968,0.524722352941177,0.579425882352941,0.545429411764706,0.5513,0.565454117647059,0.631889411764706
19,0.630706948452,0.637784187835003,0.709337337838888,0.657553686009477,0.681862456303892,0.637743602894402,0.685626062046925,0.626098458012895,0.679636370698361,0.628539480077745,0.606258801367203,0.696617053882401,0.721290573292939,0.72808499961159,0.702059496620834,0.652026516740465,0.645892697894819,0.720113438980813,0.545701196302338,0.709051289520702,0.671885675444729,0.735419952613998,0.79816319124889,0.699656377689738,0.789986782412802,0.747381220383749,0.653030680494057,0.723869105880525,0.686108117765867,0.79919733162433,0.829452990755846,0.728209916103472,0.752770201196302
20,0.533229435483871,0.567924596774193,0.624869758064516,0.555435887096774,0.544717338709677,0.567785483870968,0.552372580645161,0.607457258064516,0.553459677419355,0.596995161290322,0.577652419354839,0.619545564516129,0.675958870967742,0.596568951612903,0.531314919354839,0.559774193548387,0.575335483870968,0.597601209677419,0.542047580645161,0.565040322580645,0.570023387096774,0.568931048387097,0.690108870967742,0.616451612903226,0.609079435483871,0.549808870967742,0.580347983870968,0.561116532258064,0.555372177419355,0.587430241935484,0.593510887096774,0.592915725806452,0.88025685483871
21,0.504275700934579,0.498273831775701,0.53288785046729,0.52612523364486,0.490467289719626,0.504367289719626,0.532376470588235,0.570828971962617,0.532503738317757,0.52197476635514,0.610211627906977,0.554752336448598,0.7373,0.623985365853658,0.482718691588785,0.47649603960396,0.576954205607477,0.510636448598131,0.518864485981308,0.532761682242991,0.536276635514019,0.649492307692308,0.558446728971963,0.544311214953271,0.502757009345794,0.49666261682243,0.503579439252336,0.45494953271028,0.514945794392523,0.521633644859813,0.483489719626168,0.535102803738318,0.627613084112149
22,0.744674792703151,0.74602728026534,0.739539718076285,0.776843670536208,0.769983056937534,0.714392896627971,0.76273634604754,0.768201050304035,0.768930458817026,0.715705583195135,0.715645909342178,0.7246907960199,0.812537743362832,0.76905912106136,0.773790657822001,0.774384355997789,0.741486705362079,0.770729104477612,0.625601934770591,0.808609480375898,0.799918546158098,0.806116804864566,0.78482493090105,0.786780790491984,0.799727390823659,0.815691791044776,0.8241454671089,0.787477059148701,0.835926360444705,0.795236097291321,0.801012050856827,0.785427998894417,0.784370011055832
23,0.533804399396161,0.561424800517576,0.613632305369851,0.589869074832866,0.604452145783912,0.586039465171447,0.597994630148803,0.581254237653655,0.563701595859392,0.578265236144059,0.509099202070304,0.613328100064697,0.768801860785665,0.622566594781109,0.625315139098555,0.599553202501617,0.560657149018762,0.640738839767091,0.637708712529653,0.609563942204011,0.658901919344404,0.651163489324995,0.939407733619764,0.645959434979513,0.697245568255337,0.663986758680181,0.703124584860902,0.618090446409316,0.648951261591546,0.648512141470779,0.638298921716627,0.646835777442312,0.688978671554885
24,0.735454545454545,0.750469230769231,0.783386363636364,0.735590909090909,0.731990909090909,0.775077272727273,0.745222727272727,0.769281818181818,0.756477272727273,0.736113636363636,0.680604545454545,0.754681818181818,0.85035,0.724154545454545,0.743240909090909,0.728422727272727,0.681922727272727,0.6984,0.684613636363636,0.757668181818182,0.726454545454545,0.780077272727273,0.738636363636364,0.738590909090909,0.720154545454545,0.720409090909091,0.695590909090909,0.716781818181818,0.733022727272727,0.732231818181818,0.737877272727273,0.731013636363636,0.812090909090909
25,0.758296551724138,0.7558805,0.7457125,0.741034,0.753486,0.765971,0.7182035,0.7541885,0.7616085,0.777708,0.772988,0.8097415,0.820581081081081,0.767141,0.7621335,0.7303645,0.7426845,0.761857,0.77711,0.7646795,0.779576,0.776606,0.7633115,0.7911095,0.8005995,0.770364,0.7728795,0.8167865,0.7875555,0.782156,0.799033,0.828126,0.90461875
26,0.729991722972973,0.703920777027027,0.718723141891892,0.754732601351351,0.673522128378378,0.657445608108108,0.709680236486486,0.746108277027027,0.686749831081081,0.7132,0.689832263513513,0.747030405405405,0.856455263157895,0.740202702702703,0.726726351351351,0.760491047297297,0.741823141891892,0.695193918918919,0.575530236486486,0.738668918918919,0.736612331081081,0.771090202702703,0.810726038781164,0.763196452702703,0.734793918918919,0.813713175675676,0.812192398648649,0.726441891891892,0.811685810810811,0.772174155405405,0.809511993243243,0.782782939189189,0.793765709459459
27,0.739165362450713,0.713752168638156,0.733283318168032,0.770428632089779,0.644258962693358,0.707681407340006,0.747202305125872,0.744769548074007,0.708755353351532,0.745008118081181,0.686336700030331,0.763703760994844,0.766838883833788,0.762162238398544,0.743089717925387,0.781649590536852,0.70770694570822,0.720246132848044,0.587844707309675,0.778934455565666,0.75392380952381,0.790425417045799,0.751536518046709,0.727665878070974,0.75491974522293,0.815857597816196,0.826932666060055,0.681473066424022,0.82619059751289,0.760987958750379,0.841270943281771,0.777103397027601,0.819300060661207
28,0.710378653295129,0.671527005730659,0.787735816618911,0.810786604584527,0.790729727793696,0.769889613180516,0.760172564469914,0.794573137535817,0.740549928366762,0.697847636103152,0.731166618911175,0.767382091690544,0.744589244558259,0.819727488151659,0.751579369627507,0.77869276504298,0.753228438395415,0.7814973495702,0.843564183381089,0.85051547277937,0.794195988538682,0.787292693409742,0.768906876790831,0.769039879931389,0.83591776504298,0.829449713467049,0.798528510028653,0.782162034383954,0.836654441260745,0.78106941260745,0.820733166189112,0.852297134670487,0.759002424749164
29,0.75653181145722,0.709685424909005,0.763505985915493,0.78490405918658,0.676879185788891,0.74587893258427,0.734972404652635,0.751329383605001,0.763841458300364,0.714356468586802,0.685861330906789,0.757612695837949,0.765005780186738,0.805139131982909,0.783601843646147,0.793326550878304,0.759035737458459,0.759154098749802,0.581383601044469,0.829809503085931,0.859533858205412,0.826709174711189,0.806035175660706,0.774852528089888,0.821923271087197,0.804812533628739,0.809209582212375,0.738369872606425,0.854130166956797,0.820781041304004,0.836021154454819,0.823606579363823,0.844062830352904
30,0.434759252561784,0.452405666063894,0.524607172995781,0.474706449668475,0.473930379746835,0.479835081374322,0.481835804701628,0.454881903569192,0.504039137931034,0.425282760699216,0.447970644966848,0.564309101868596,0.629086678722122,0.486224954792043,0.460936949969861,0.456278481012658,0.49860253164557,0.488807747866054,0.381719047619048,0.494791561181435,0.504038456901748,0.733742131979695,0.671517730496454,0.5411936106088,0.540630198915009,0.475333453887884,0.473382640144665,0.431496021699819,0.496765280289331,0.481629957805907,0.447142194092827,0.527144665461121,0.523627848101266
31,0.737644486649536,0.68214885487655,0.713080605518936,0.63750529549771,0.702820534018545,0.70055832867836,0.726385029605631,0.683066595911071,0.683422187465088,0.697301753993967,0.704673414389571,0.724850932856664,0.7677,0.796489732990727,0.655214746955647,0.69055329013518,0.702229717350017,0.735069802256731,0.614882393028712,0.713006569098425,0.811669712881242,0.716820869176628,0.776238632555022,0.788418422522623,0.750452642162887,0.762822690202212,0.7962486537817,0.754269321863479,0.846973824153726,0.821877779019104,0.748393821919339,0.801033225337951,0.833826019439169
32,0.7885960867266,0.781846430460074,0.790940692755156,0.820266287678477,0.814876811211,0.761742226335272,0.802519037546272,0.793647540983607,0.815956345848757,0.72680399259651,0.757351877313591,0.771181862964622,0.838815173836182,0.808314859862507,0.80724510840825,0.828117874140666,0.817532522474881,0.773678714965627,0.554371987230647,0.794940507667901,0.814697620306716,0.803672527763088,0.829346209677419,0.840515097831835,0.829683077736647,0.829561131676362,0.846221364357483,0.829416842940243,0.848246315509444,0.861481570597567,0.836332519893899,0.846639317821259,0.836701136964569
33,0.730968459657702,0.739508906741181,0.740246489696123,0.788245057631855,0.780055955291652,0.766189521480964,0.731361543835138,0.762451903597625,0.787228012574223,0.714724554662941,0.709961613691932,0.750503178484108,0.767384736290604,0.74862923506811,0.736704855047153,0.729814600069857,0.791458889276982,0.755249738037024,0.670179986028641,0.822230492490395,0.801653440447083,0.819739049947607,0.972659722222222,0.782731225986727,0.839656444289207,0.824556269647223,0.828710268948655,0.808121620677611,0.85281456514146,0.806025742228432,0.850583688438701,0.845566992665037,0.833265840027943
34,0.604123076923077,0.65928,0.721336923076923,0.615004615384615,0.635415384615385,0.683561538461538,0.774963076923077,0.628601538461538,0.666627692307692,0.665633846153846,0.671024615384615,0.763412307692308,0.814296923076923,0.651909230769231,0.632256923076923,0.596786153846154,0.67822,0.669256923076923,0.569650769230769,0.908723076923077,0.675761538461539,0.705404615384615,0.679573846153846,0.67994,0.647189230769231,0.677398461538462,0.71042,0.688538461538462,0.684290769230769,0.689292307692308,0.726178461538462,0.738670769230769,0.850243076923077
35,0.674243516161382,0.681776047682512,0.730436802334281,0.763991455649341,0.749398052717311,0.713605071819932,0.76495344291426,0.776317792092403,0.76286437879461,0.701877439656449,0.680015067377462,0.741801828816822,0.754252791351992,0.774634103361469,0.778872493706501,0.756244261809566,0.700361728120835,0.759347156819192,0.505990337627721,0.809115889234414,0.841842929068562,0.816075773730194,0.818485828520657,0.803468117873538,0.804700444247001,0.812106463793869,0.799352761735525,0.780165755960314,0.83004429883015,0.828802435954391,0.803841137272323,0.774513653191174,0.835081904338812
36,0.680734259954921,0.636754770848986,0.672612171299775,0.688006742424242,0.668754620586026,0.644961682945154,0.669492862509391,0.701723215627348,0.616303756574004,0.619960405709992,0.622809166040571,0.68319173553719,0.795399160545645,0.684471975957926,0.644086701728024,0.654713974455297,0.622843200601052,0.686534560480841,0.569996468820436,0.683403456048084,0.697387828700225,0.687533959429001,0.721508865514651,0.707498797896319,0.637463636363636,0.773879489105935,0.754861081893313,0.658979639368896,0.768813298271976,0.712926070623591,0.745221562734786,0.72754958677686,0.736799474079639
37,0.757056658866619,0.664907259273747,0.73936897450942,0.72068432753113,0.660914902552661,0.733102513201643,0.738455479496708,0.646486915705066,0.675866252689224,0.66918134493774,0.685800410717778,0.728707878610079,0.725858699489996,0.806781804358844,0.768242584262338,0.754693402438229,0.736184624160636,0.741560065845231,0.593073978095052,0.843507943803377,0.849337375317817,0.833942835256536,0.811248138731338,0.815695661605206,0.780691492274594,0.815523078427538,0.833794735641176,0.807008455570767,0.859556157507008,0.845798194145642,0.832982808527283,0.796654550492209,0.819819378707869
38,0.668212512413108,0.640904766633565,0.675115772922873,0.661171118834823,0.684845680238332,0.671284045018206,0.653696871896723,0.676961271102284,0.700524660708375,0.67425936775902,0.613062777226084,0.67307341939755,0.731592180251822,0.670853061900033,0.695340979808011,0.688093826547501,0.700325372393247,0.67288561734525,0.589860973187686,0.734132720953327,0.723268421052632,0.761147533929162,0.967363636363636,0.721055047997352,0.737594687189672,0.719259748427673,0.72332959285005,0.708163455809335,0.739434359483615,0.689153624627607,0.732676895067858,0.708088944058259,0.781397609829995
39,0.797215670763864,0.772419393889821,0.828299195992081,0.832304771524383,0.840138698717404,0.756580356349238,0.8262913942871,0.823237660302668,0.830467512423741,0.715693741031485,0.786686250051123,0.748795725425235,0.84038290707045,0.816844132621889,0.814812460102622,0.836424886041641,0.812668518443699,0.755852813000123,0.602073284183944,0.827818514461888,0.834563142030874,0.807550591895277,0.841556341253936,0.824226449231268,0.861856488392231,0.843772481919922,0.856194856773464,0.870197212233849,0.870810771281968,0.865505667112896,0.866738771420392,0.878594637134396,0.86303820855723
40,0.731685217391304,0.706475362318841,0.74443652173913,0.76830231884058,0.720637101449275,0.732064347826087,0.733212463768116,0.760946956521739,0.744071594202899,0.722251488095238,0.691950144927536,0.731631884057971,0.780384057971015,0.756613333333333,0.71762115942029,0.751164347826087,0.711943478260869,0.737925507246377,0.714001449275362,0.796771594202899,0.803353043478261,0.785686376811594,0.796173333333333,0.791751304347826,0.772826376811594,0.813230144927536,0.824840289855073,0.785455942028985,0.7971,0.788591884057971,0.81826231884058,0.798733043478261,0.824952463768116
41,0.668978174603175,0.648185317460317,0.68575,0.638792857142857,0.717153571428571,0.668535317460317,0.67222619047619,0.620082142857143,0.61816746031746,0.634085317460317,0.637,0.790255555555556,0.765394047619048,0.624315079365079,0.63087380952381,0.61652380952381,0.691313888888889,0.684238095238095,0.657330158730159,0.706188095238095,0.678188492063492,0.673331746031746,0.7384,0.677886111111111,0.677657142857143,0.682383333333333,0.677414285714286,0.714935714285714,0.696973809523809,0.671146031746032,0.719579761904762,0.739112698412698,0.850994047619048
42,0.551588888888889,0.626023333333333,0.648057592592593,0.723372962962963,0.706893333333333,0.677327407407407,0.726172037037037,0.699993888888889,0.661521296296296,0.591700740740741,0.600760925925926,0.500173148148148,0.749091729323308,0.698858703703704,0.65718,0.690051851851852,0.66817462962963,0.671776296296296,0.680623518518519,0.674912407407407,0.713383148148148,0.695812037037037,0.736009444444444,0.753991851851852,0.775122407407407,0.732748148148148,0.761070555555556,0.696635555555556,0.758712962962963,0.74054037037037,0.624042407407407,0.630248888888889,0.742124259259259
43,0.654627068832173,0.64829064191802,0.672047177107502,0.62960317092034,0.663663882443929,0.689741299303944,0.669708352668213,0.629977958236659,0.637016473317865,0.588610054137664,0.573914385150812,0.670168136117556,0.696756380510441,0.657874864655839,0.690970843000773,0.666952204176334,0.655016937354988,0.693985228151585,0.686464655839134,0.699594122196442,0.66552815158546,0.735755065738592,0.831812903225806,0.735966125290023,0.72095305491106,0.705985460170147,0.714716318638824,0.705669064191802,0.735130162412993,0.686773936581593,0.692795901005414,0.705127996906419,0.754972235112142
44,0.761944444444444,0.770011111111111,0.757833333333333,0.652533333333333,0.717222222222222,0.755688888888889,0.755677777777778,0.694844444444444,0.754311111111111,0.703744444444444,0.7267,0.727366666666667,0.632533333333333,0.683566666666667,0.6985,0.704577777777778,0.673933333333333,0.705255555555556,0.828177777777778,0.836411111111111,0.8358,0.784177777777778,0.769077777777778,0.785488888888889,0.829111111111111,0.835766666666667,0.817622222222222,0.825733333333333,0.777922222222222,0.816166666666667,0.801922222222222,0.784788888888889,0.853022222222222
45,0.678141865965834,0.693466254927727,0.726128672798949,0.758803889618923,0.633869802890933,0.689516346911958,0.758721182654402,0.693321892247043,0.686904021024967,0.683663495400789,0.679735670194003,0.731943442838371,0.771265655172414,0.762793692509856,0.774012772667543,0.652927174770039,0.737636741130092,0.74254914586071,0.572370065703022,0.741708777923785,0.721035243101183,0.683587148488831,0.894,0.813873272010513,0.786794139290407,0.752644099868594,0.77088667542707,0.604810275952694,0.798460446780552,0.794238344283837,0.752352667542707,0.770042339027595,0.800137976346912
46,0.680742931162102,0.733844300518135,0.719800111028868,0.758671021465581,0.741484603997039,0.720515877128053,0.755694115470022,0.748228349370836,0.683935825314582,0.744115062916358,0.688346780162842,0.748677609178386,0.802531310140637,0.747713175425611,0.753705995558845,0.740058401184308,0.727471613619541,0.746790192450037,0.672127091043671,0.78164467061436,0.837901443375278,0.750332124352332,0.861846153846154,0.823320873427091,0.826204071058475,0.760668060695781,0.794301073279053,0.808483308660252,0.800792672094745,0.814815136935603,0.816634752035529,0.743352109548483,0.807143893412287
47,0.655444642449166,0.709562919808088,0.692869339730409,0.726497783870231,0.718963833676034,0.688790198766278,0.740023760566598,0.713460292437743,0.655936326250857,0.717024423120859,0.656866346812885,0.708248115147361,0.764605323280786,0.706121635823623,0.733586863148275,0.708113159698423,0.700007927804432,0.725621681517021,0.631253644048435,0.739130934429975,0.808097555403244,0.726723760566598,0.864071428571429,0.795179849211789,0.811470413525246,0.727049782956363,0.781623440712817,0.7863796664382,0.784417043637194,0.78905474068997,0.793593123143706,0.719511194882339,0.790029769248344
48,0.68319031066101,0.658072505816341,0.698286803357644,0.699951539619543,0.686580785548105,0.684968085397564,0.695579759135076,0.718506254276721,0.697974079649651,0.694117449021486,0.660195292185576,0.687117284795402,0.71924176,0.74440848501437,0.722226549883673,0.710780977145203,0.703323333789517,0.714737334063227,0.576437881483509,0.775622061037361,0.809977035719173,0.803278896948132,0.803482386752429,0.765008690296975,0.748069700287396,0.755723498015601,0.718682715204598,0.726923265361982,0.734359176132476,0.731473190091693,0.769984918571233,0.744818324893937,0.736132119885042
49,0.723559600614439,0.729817204301075,0.75814485407066,0.727035330261137,0.718731643625192,0.760406144393241,0.788802457757297,0.739296466973886,0.731582181259601,0.72879247311828,0.708618586789554,0.838126267281106,0.806557910906298,0.78082688172043,0.754424270353303,0.766350537634409,0.784691551459293,0.763748694316436,0.770000460829493,0.799309370199693,0.784912288786482,0.800584639016897,0.822433179723502,0.801181259600614,0.794500614439324,0.778660675883256,0.790857142857143,0.812724884792627,0.799939477726574,0.782307834101382,0.802509831029186,0.804063901689708,0.844185103011093
50,0.574451715919924,0.575904671115348,0.59546782650143,0.552139796412991,0.543219018112488,0.588881649189705,0.64192478551001,0.573930922865014,0.550604051477598,0.549022926596759,0.492835271687321,0.602538798856053,0.732863536701621,0.587573021925643,0.588850762631077,0.550410724499523,0.572331315538608,0.596632554814109,0.608020877025739,0.60611310772164,0.581217635843661,0.623225834127741,0.743813346043851,0.614502430886559,0.600089656816015,0.60527130600572,0.605300333651096,0.568275786463298,0.630343994280267,0.569512821734986,0.590651477597712,0.599323164918971,0.738680479041916
51,0.653283719256149,0.620487660083782,0.733959186116098,0.695596265709156,0.706111729503291,0.650434901200145,0.664486463195691,0.628183111909037,0.644418791143028,0.623613847995212,0.664723770197487,0.704595858767205,0.718584201077199,0.678386259724716,0.567541811637672,0.610919018551765,0.706075834829443,0.71554159903089,0.745149802513465,0.723302980251346,0.652273871932974,0.668592315978456,0.764826283662478,0.67112460801915,0.750230293237582,0.682885565529623,0.775898623578695,0.676093608617594,0.80841486535009,0.687810712148414,0.690494458408139,0.727799988031119,0.79342064516129
52,0.670408076783774,0.752542157794677,0.768083761089987,0.768968710392902,0.699065177439797,0.722589464512041,0.732900538656527,0.774661501901141,0.703959569074778,0.640340700253485,0.731937864385298,0.728096972721224,0.764001758555133,0.757789860583017,0.753830418250951,0.778045896704689,0.66188010139417,0.74572221166033,0.595617664765526,0.738279008238276,0.826974001901141,0.768899096958175,0.765023257287706,0.823497940430925,0.826818979721166,0.818751330798479,0.74266711026616,0.719484521546261,0.836708697718631,0.797344185678074,0.833185282002535,0.816818757921419,0.805923225602028
53,0.728060447761194,0.701844029850746,0.737473880597015,0.717252985074627,0.693037313432836,0.669964179104478,0.667011194029851,0.706131343283582,0.705079850746269,0.72709776119403,0.686667910447761,0.959338805970149,0.75815223880597,0.716622388059702,0.701708208955224,0.675909701492537,0.693986567164179,0.733456716417911,0.709103731343284,0.755026119402985,0.748169402985075,0.784744776119403,0.779583582089552,0.769535820895522,0.758590298507463,0.746568656716418,0.729141791044776,0.768161940298507,0.741272388059702,0.832513432835821,0.787808955223881,0.776477611940299,0.849082835820895
